id,headline,headline_original,url,source,source_type,author,published_at,section,collection_method,scraped_at,feed_url,fact_check_rating,fact_check_title,label,clickbait_score,clickbait_reasons,needs_review,labeling_method,split,headline_language_detected,headline_language_probability,headline_translation_reason,headline_translation_method
20b56c7e224b81c8,La NASA está a punto de completar un calcetín terrestre de 80 billones,nasa nears completion of 80 trillion earth sock,https://theonion.com/nasa-nears-completion-of-80-trillion-earth-sock-1819563836/,The Onion,fake_news,,1996-01-23T00:09:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.384798+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,en,0.999996,forced_source,GoogleTranslator(auto->es)
f5a87f135dd91826,Los habitantes de los suburbios de clase media no ven la ironía en su vida.,middle class suburbanites fail to see irony in their li,https://theonion.com/middle-class-suburbanites-fail-to-see-irony-in-their-li-1819563831/,The Onion,fake_news,,1996-01-23T00:10:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.384873+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,en,0.999997,forced_source,GoogleTranslator(auto->es)
68125e8c7697a945,El sábado luce terrible para un ejecutivo ocupado.,saturday looks terrible for busy executive,https://theonion.com/saturday-looks-terrible-for-busy-executive-1819563830/,The Onion,fake_news,,1996-01-30T00:56:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.384944+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,en,0.999995,forced_source,GoogleTranslator(auto->es)
605036de6b3b681d,La escuela secundaria del centro de la ciudad instala una bomba de tiempo como li,inner city high school installs ticking time bomb as li,https://theonion.com/inner-city-high-school-installs-ticking-time-bomb-as-li-1819563832/,The Onion,fake_news,,1996-01-30T01:01:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.385018+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,en,0.999996,forced_source,GoogleTranslator(auto->es)
b30f25480e0e97b5,Los veteranos de Vietnam admiten que la guerra no fue tan mala.,vietnam vets admit war wasnt that bad,https://theonion.com/vietnam-vets-admit-war-wasnt-that-bad-1819563828/,The Onion,fake_news,,1996-01-30T01:02:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.385088+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,en,0.571427,forced_source,GoogleTranslator(auto->es)
2f5844a77db3c413,Estados Unidos invade Vietnam,u s invades vietnam,https://theonion.com/u-s-invades-vietnam-1819563823/,The Onion,fake_news,,1996-01-30T01:03:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.385147+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,short,0.0,forced_source,GoogleTranslator(auto->es)
852d402e70174b72,Adolescente con problemas prefiere las drogas al abrazo,troubled teen chooses drugs over hug,https://theonion.com/troubled-teen-chooses-drugs-over-hug-1819563825/,The Onion,fake_news,,1996-01-30T01:07:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.385206+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,en,0.999995,forced_source,GoogleTranslator(auto->es)
be68a2b1a40c6414,El primer banco nacional anuncia que los tontos mantenían al,first national bank announces suckers were keeping al,https://theonion.com/first-national-bank-announces-suckers-were-keeping-al-1819563842/,The Onion,fake_news,,1996-02-06T00:37:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.385276+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,en,0.999996,forced_source,GoogleTranslator(auto->es)
a6b42e84d38f407b,nuevo cierre del gobierno causado por murciélago en el capitolio,new government shutdown caused by bat in capitol,https://theonion.com/new-government-shutdown-caused-by-bat-in-capitol-1819563833/,The Onion,fake_news,,1996-02-06T00:38:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.385348+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,en,0.999996,forced_source,GoogleTranslator(auto->es)
adb973b5b1df44b5,fanzine estropeado por un error tipográfico,fanzine marred by typo,https://theonion.com/fanzine-marred-by-typo-1819563841/,The Onion,fake_news,,1996-02-06T00:39:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.385469+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,en,0.999994,forced_source,GoogleTranslator(auto->es)
d59cf28123250a08,Se ordena a los judíos regresar a Egipto para realizar tareas piramidales,jews ordered back to egypt for pyramid duty,https://theonion.com/jews-ordered-back-to-egypt-for-pyramid-duty-1819563843/,The Onion,fake_news,,1996-02-06T00:42:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.385537+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,en,0.999995,forced_source,GoogleTranslator(auto->es)
08acc83f71ed9663,Los prisioneros de un campo de violación serbio son víctimas de errores de televisión,serbian rape camp prisoners fall victim to tvs bloopers,https://theonion.com/serbian-rape-camp-prisoners-fall-victim-to-tvs-bloopers-1819563838/,The Onion,fake_news,,1996-02-13T00:19:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.385612+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,en,0.999994,forced_source,GoogleTranslator(auto->es)
2efd28843a059dfc,Clinton etiquetado por una pandilla local,clinton tagged by local gang,https://theonion.com/clinton-tagged-by-local-gang-1819563852/,The Onion,fake_news,,1996-02-13T00:20:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.385678+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,en,0.857142,forced_source,GoogleTranslator(auto->es)
e59c34a905dd5750,Un monstruo de la zona se esconde en una cueva,area freak hides in cave,https://theonion.com/area-freak-hides-in-cave-1819563839/,The Onion,fake_news,,1996-02-13T00:21:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.385736+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,en,0.999996,forced_source,GoogleTranslator(auto->es)
31f6020744367eab,Un viejo loco quiere crear una raza maestra.,crazy old timer wants to create master race,https://theonion.com/crazy-old-timer-wants-to-create-master-race-1819563840/,The Onion,fake_news,,1996-02-13T00:24:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.385800+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,en,0.999997,forced_source,GoogleTranslator(auto->es)
f33ccd6a877e8ba1,Un derrame masivo de petróleo mejora la viscosidad de la vida silvestre,massive oil spill results in improved wildlife viscosit,https://theonion.com/massive-oil-spill-results-in-improved-wildlife-viscosit-1819563845/,The Onion,fake_news,,1996-02-13T00:26:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.385873+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,en,0.857139,forced_source,GoogleTranslator(auto->es)
1f489ba48cdd5a94,Crips agiliza el proceso de solicitud de membresía,crips streamline membership application process,https://theonion.com/crips-streamline-membership-application-process-1819563846/,The Onion,fake_news,,1996-02-21T00:03:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.385946+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,en,0.999996,forced_source,GoogleTranslator(auto->es)
7302827e2fb37860,La evolución ocurrirá el jueves.,evolution to occur thursday,https://theonion.com/evolution-to-occur-thursday-1819563857/,The Onion,fake_news,,1996-02-21T00:04:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.386006+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,en,0.999997,forced_source,GoogleTranslator(auto->es)
08872742a79c33a9,ramera local expone la cara del cuello,local harlot exposes face neck,https://theonion.com/local-harlot-exposes-face-neck-1819563847/,The Onion,fake_news,,1996-02-21T00:05:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.386065+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,es,0.571426,forced_source,GoogleTranslator(auto->es)
9bcfc9bdae032a30,Jesús libre después de matar a una prostituta.,jesus free after killing hooker,https://theonion.com/jesus-free-after-killing-hooker-1819563856/,The Onion,fake_news,,1996-02-21T00:07:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.386125+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,da,0.999994,forced_source,GoogleTranslator(auto->es)
5b36a7aed668b117,Se descubre que un nuevo virus mortal es realmente ondulado,deadly new virus found to be real squiggly,https://theonion.com/deadly-new-virus-found-to-be-real-squiggly-1819563848/,The Onion,fake_news,,1996-02-21T00:10:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.386191+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,en,0.999997,forced_source,GoogleTranslator(auto->es)
6861106ef4fd96f6,hugh hefner sale del retiro se cambia de pijama g,hugh hefner comes out of retirement changes pajamas g,https://theonion.com/hugh-hefner-comes-out-of-retirement-changes-pajamas-g-1819586030/,The Onion,fake_news,,1996-02-21T00:18:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.386264+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,en,0.999996,forced_source,GoogleTranslator(auto->es)
474f1b66b13a8421,Policía mata a su pareja y promete localizarse,cop kills own partner vows to track self down,https://theonion.com/cop-kills-own-partner-vows-to-track-self-down-1819563853/,The Onion,fake_news,,1996-02-28T00:50:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.386337+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,en,0.999997,forced_source,GoogleTranslator(auto->es)
20e1f3d5d219dedb,he aquí el hombre volador mágico,behold the magic flying man,https://theonion.com/behold-the-magic-flying-man-1819563851/,The Onion,fake_news,,1996-02-28T00:51:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.386446+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,en,0.999997,forced_source,GoogleTranslator(auto->es)
69fa1bd69abbde6c,Los técnicos reparan circuitos de doles que parecen carcasas humanas.,technicians repair doles circuits human like casing fo,https://theonion.com/technicians-repair-doles-circuits-human-like-casing-fo-1819586033/,The Onion,fake_news,,1996-02-28T01:01:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.386518+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,en,0.999997,forced_source,GoogleTranslator(auto->es)
1f241a89a299501d,Kansas alberga no pasa nada aquí 96,kansas hosts nothing to happen here 96,https://theonion.com/kansas-hosts-nothing-to-happen-here-96-1819586040/,The Onion,fake_news,,1996-02-28T01:04:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.386588+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,en,0.857141,forced_source,GoogleTranslator(auto->es)
4884597c597596ad,Asesoramiento profesional sobre el uso de azadas de jardín por parte de dos expertos.,professional advice on garden hoe usage from two expert,https://theonion.com/professional-advice-on-garden-hoe-usage-from-two-expert-1819586045/,The Onion,fake_news,,1996-02-28T01:05:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.386661+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,en,0.999996,forced_source,GoogleTranslator(auto->es)
bdcfcd40fa0f0281,Un hombre de 114 años atribuye la longevidad a pura casualidad,114 year old attributes longevity to sheer random chanc,https://theonion.com/114-year-old-attributes-longevity-to-sheer-random-chanc-1819563850/,The Onion,fake_news,,1996-03-06T00:39:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.386738+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,en,0.999998,forced_source,GoogleTranslator(auto->es)
972c2e6db4944a24,Monje se regodea con el campeonato de yoga,monk gloats over yoga championship,https://theonion.com/monk-gloats-over-yoga-championship-1819563855/,The Onion,fake_news,,1996-03-06T00:40:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.386806+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,en,0.999996,forced_source,GoogleTranslator(auto->es)
b1d24b0f79533e7f,Empresa de relaciones públicas mata a un niño inocente,pr firm kills innocent child,https://theonion.com/pr-firm-kills-innocent-child-1819563854/,The Onion,fake_news,,1996-03-06T00:42:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.386866+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,en,0.857139,forced_source,GoogleTranslator(auto->es)
bbac6a474e080a3f,El recolector de basura del área es un hedor sacional.,area trash collector is stench sational,https://theonion.com/area-trash-collector-is-stench-sational-1819586036/,The Onion,fake_news,,1996-03-06T00:46:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.386934+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,en,0.999998,forced_source,GoogleTranslator(auto->es)
1ffd51224a9e98d3,Todo el mundo nombra a sus bebés Shawanda.,everybodys naming they babies shawanda,https://theonion.com/everybodys-naming-they-babies-shawanda-1819586073/,The Onion,fake_news,,1996-03-06T00:48:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.386997+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,en,0.714283,forced_source,GoogleTranslator(auto->es)
92e91d35cb1ca00a,Se completa el muro más largo del mundo,worlds longest wall completed,https://theonion.com/worlds-longest-wall-completed-1819563873/,The Onion,fake_news,,1996-03-20T00:27:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.387061+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,en,0.999996,forced_source,GoogleTranslator(auto->es)
e668d50026e9c686,área blanca dirigida al congreso,area white headed for congress,https://theonion.com/area-white-headed-for-congress-1819586039/,The Onion,fake_news,,1996-03-20T00:31:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.387119+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,en,0.999996,forced_source,GoogleTranslator(auto->es)
ed32c9234f4faa04,La nueva caricatura The Incestsons debuta esta semana.,new cartoon the incestsons debuts this week,https://theonion.com/new-cartoon-the-incestsons-debuts-this-week-1819586044/,The Onion,fake_news,,1996-03-20T00:33:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.387183+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,en,0.999994,forced_source,GoogleTranslator(auto->es)
c7c456a2ba9c8eed,El rey del pop celebra 30 años de vida demente de mierda de murciélago.,king of pop celebrates 30 years of bat shit insane life,https://theonion.com/king-of-pop-celebrates-30-years-of-bat-shit-insane-life-1819586038/,The Onion,fake_news,,1996-03-20T00:34:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.387259+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,en,0.999997,forced_source,GoogleTranslator(auto->es)
91ac50f8f56e5bb6,Los científicos atribuyen la escasez de coños en todo el campus a la casa ZBT,scientists trace campus wide pussy shortage to zbt hous,https://theonion.com/scientists-trace-campus-wide-pussy-shortage-to-zbt-hous-1819563865/,The Onion,fake_news,,1996-03-27T00:00:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.387337+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,en,0.999995,forced_source,GoogleTranslator(auto->es)
798dc415479863d3,anciana se tambalea aljaba,elderly woman to teeter quiver,https://theonion.com/elderly-woman-to-teeter-quiver-1819563849/,The Onion,fake_news,,1996-03-27T00:00:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.387454+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,en,0.999995,forced_source,GoogleTranslator(auto->es)
4e30de4c4bfaa3b4,profesor profundamente herido por la evaluación de los estudiantes,professor deeply hurt by students evaluation,https://theonion.com/professor-deeply-hurt-by-students-evaluation-1819563861/,The Onion,fake_news,,1996-04-03T00:25:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.387575+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,en,0.999997,forced_source,GoogleTranslator(auto->es)
1891521ca14938a1,mulato arrestado en su propio crimen de odio,mulatto arrested in own hate crime,https://theonion.com/mulatto-arrested-in-own-hate-crime-1819586062/,The Onion,fake_news,,1996-04-03T00:34:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.387651+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,en,0.999997,forced_source,GoogleTranslator(auto->es)
48ffaeb7b0fb7b45,cristo regresa a la nba,christ returns to nba,https://theonion.com/christ-returns-to-nba-1819563859/,The Onion,fake_news,,1996-04-03T19:55:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.387711+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,en,0.85714,forced_source,GoogleTranslator(auto->es)
93bad6c54bcf7bbc,NASA desconcertada por falla del transbordador de paja,nasa baffled by failure of straw shuttle,https://theonion.com/nasa-baffled-by-failure-of-straw-shuttle-1819563864/,The Onion,fake_news,,1996-04-03T20:24:59+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.387775+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,en,0.999997,forced_source,GoogleTranslator(auto->es)
fc43d97c32daf091,el hombre del área recoge los cuatro,area man collects all four,https://theonion.com/area-man-collects-all-four-1819563874/,The Onion,fake_news,,1996-04-10T00:02:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.387838+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,en,0.999995,forced_source,GoogleTranslator(auto->es)
44fa05843cd0071d,mujer da a luz a su propio hijo,woman gives birth to own son,https://theonion.com/woman-gives-birth-to-own-son-1819586061/,The Onion,fake_news,,1996-04-10T00:16:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.387900+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,en,0.999997,forced_source,GoogleTranslator(auto->es)
f7f14a25ff965316,Miss América convocada ante el Consejo de la ONU por no ascender,miss america called before u n council for not promoti,https://theonion.com/miss-america-called-before-u-n-council-for-not-promoti-1819563862/,The Onion,fake_news,,1996-04-16T13:00:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.387974+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,en,0.999996,forced_source,GoogleTranslator(auto->es)
9b8237f233044301,Figuras racistas marchan hacia Washington,racist figurines march on washington,https://theonion.com/racist-figurines-march-on-washington-1819563875/,The Onion,fake_news,,1996-04-16T20:00:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.388047+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,en,0.999996,forced_source,GoogleTranslator(auto->es)
de8291d0bb1ebbde,"Sociedad Americana contra el Cáncer presenta 1,2 megatones contra el cáncer",american cancer society unveils 1 2 megaton anti cancer,https://theonion.com/american-cancer-society-unveils-1-2-megaton-anti-cancer-1819563876/,The Onion,fake_news,,1996-04-17T00:33:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.388121+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,it,0.714284,forced_source,GoogleTranslator(auto->es)
6c9ab562baabace0,funcionarios federales encargados de hacer cumplir la ley revelan un nuevo delito alimentario,federal law enforcement officials unveil new food crime,https://theonion.com/federal-law-enforcement-officials-unveil-new-food-crime-1819563866/,The Onion,fake_news,,1996-04-17T00:35:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.388200+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,en,0.999996,forced_source,GoogleTranslator(auto->es)
aabe1e3ac20a2d1c,Un héroe bombero salva a un niño atrapado en Bob Dole,hero fireman saves child trapped in bob dole,https://theonion.com/hero-fireman-saves-child-trapped-in-bob-dole-1819563871/,The Onion,fake_news,,1996-04-17T00:37:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.388282+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,en,0.999995,forced_source,GoogleTranslator(auto->es)
53147d6890225f7d,El brote de cólera alegra a los estadounidenses de no vivir allí.,cholera outbreak makes americans glad they don t live i,https://theonion.com/cholera-outbreak-makes-americans-glad-they-don-t-live-i-1819563867/,The Onion,fake_news,,1996-04-17T00:39:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.388368+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,en,0.999997,forced_source,GoogleTranslator(auto->es)
6e6035c7ef01b23b,Los mandos intermedios se preparan para la operación Xerox Fax,middle management prepares for operation xerox fax,https://theonion.com/middle-management-prepares-for-operation-xerox-fax-1819563880/,The Onion,fake_news,,1996-04-17T00:40:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.388458+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,en,0.999995,forced_source,GoogleTranslator(auto->es)
933f35568d3229d2,la primavera es un buen momento para el sexo,spring is a great time for sex,https://theonion.com/spring-is-a-great-time-for-sex-1819563878/,The Onion,fake_news,,1996-04-17T00:42:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.388526+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,en,0.999996,forced_source,GoogleTranslator(auto->es)
a287382f1e058938,mejorar el sistema tributario del irs,improving the irs tax system,https://theonion.com/improving-the-irs-tax-system-1819586072/,The Onion,fake_news,,1996-04-17T00:45:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.388595+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,en,0.999997,forced_source,GoogleTranslator(auto->es)
4efe313cafa4b7c1,Smiley fregar burbujas devorar zona infantil,smiley scrubbing bubbles devour area child,https://theonion.com/smiley-scrubbing-bubbles-devour-area-child-1819586070/,The Onion,fake_news,,1996-04-17T00:46:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.388661+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,en,0.999994,forced_source,GoogleTranslator(auto->es)
65e15a37ee28bafa,"conoce al otro hermano baldwin, james",meet the other baldwin brother james,https://theonion.com/meet-the-other-baldwin-brother-james-1819586063/,The Onion,fake_news,,1996-04-17T00:48:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.388726+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,en,0.85714,forced_source,GoogleTranslator(auto->es)
97eb0d7dd2b3a68f,Zoológico de San Diego adquiere hombre chino,san diego zoo acquires chinese man,https://theonion.com/san-diego-zoo-acquires-chinese-man-1819563872/,The Onion,fake_news,,1996-04-17T01:00:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.388791+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,it,0.571426,forced_source,GoogleTranslator(auto->es)
13b4d933c3241953,El Papa pierde las llaves de la Ciudad del Vaticano,pope loses keys to vatican city,https://theonion.com/pope-loses-keys-to-vatican-city-1819563868/,The Onion,fake_news,,1996-04-17T01:00:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.388854+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,en,0.857139,forced_source,GoogleTranslator(auto->es)
78d99916204bfb53,Estudiantes de la zona preparan pechos para la primavera,area students prepare breasts for increased springtime,https://theonion.com/area-students-prepare-breasts-for-increased-springtime-1819563869/,The Onion,fake_news,,1996-04-24T00:18:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.388923+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,en,0.999994,forced_source,GoogleTranslator(auto->es)
5292b4b94c3edcf9,Clinton seducido por un suave ladrón de diamantes internacional,clinton seduced by suave international diamond thief,https://theonion.com/clinton-seduced-by-suave-international-diamond-thief-1819563879/,The Onion,fake_news,,1996-04-24T00:19:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.389000+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,en,0.999998,forced_source,GoogleTranslator(auto->es)
057814098a37284e,Clinton muere desangrado,clinton bleeds to death,https://theonion.com/clinton-bleeds-to-death-1819586066/,The Onion,fake_news,,1996-04-24T00:30:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.389072+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,en,0.999997,forced_source,GoogleTranslator(auto->es)
d1a0771d1b49fda3,Quentin Tarantino rompe el silencio mediático de tres días,quentin tarantino breaks three day media silence,https://theonion.com/quentin-tarantino-breaks-three-day-media-silence-1819586098/,The Onion,fake_news,,1996-04-24T00:31:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.389139+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,en,0.999997,forced_source,GoogleTranslator(auto->es)
925cf76c525f8a03,matrona tensa disfruta de dos pastillas,uptight matron enjoys handful of pills,https://theonion.com/uptight-matron-enjoys-handful-of-pills-1819563888/,The Onion,fake_news,,1996-04-30T12:00:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.389284+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,en,0.999995,forced_source,GoogleTranslator(auto->es)
d4a57bd64d65abc9,Bob Dole figura en la lista de los 10 mejores coches y conductores,bob dole makes car and driver 10 best list,https://theonion.com/bob-dole-makes-car-and-driver-10-best-list-1819563881/,The Onion,fake_news,,1996-04-30T12:00:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.389367+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,da,0.714283,forced_source,GoogleTranslator(auto->es)
a50e0e5a5934055f,El nuevo formato de npr presentará a chicos blancos de voz suave.,npr s new format to feature soft spoken white guys,https://theonion.com/npr-s-new-format-to-feature-soft-spoken-white-guys-1819563882/,The Onion,fake_news,,1996-04-30T12:00:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.389515+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,en,0.999998,forced_source,GoogleTranslator(auto->es)
e698cd9a839d769f,gente de perros gente de gatos,dog people cat people,https://theonion.com/dog-people-cat-people-1819563897/,The Onion,fake_news,,1996-05-01T00:02:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.389581+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,ro,0.999995,forced_source,GoogleTranslator(auto->es)
4227ab1a363e2309,La empresa bosnia de chicles presenta un nuevo chicle con sabor a guerra.,bosnian gum company introduces new war flavored gum,https://theonion.com/bosnian-gum-company-introduces-new-war-flavored-gum-1819563886/,The Onion,fake_news,,1996-05-01T00:11:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.389658+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,en,0.999996,forced_source,GoogleTranslator(auto->es)
de57d2315db63d6a,Refrenar los presupuestos de Hollywood.,reining in hollywood budgets,https://theonion.com/reining-in-hollywood-budgets-1819586075/,The Onion,fake_news,,1996-05-01T00:13:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.389722+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,cy,0.85714,forced_source,GoogleTranslator(auto->es)
fcf2c847ba0b8ada,Ira Hamás arrasa en los premios Bombie de 1990,ira hamas sweep 1990 bombie awards,https://theonion.com/ira-hamas-sweep-1990-bombie-awards-1819586074/,The Onion,fake_news,,1996-05-01T00:14:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.389785+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,af,0.714282,forced_source,GoogleTranslator(auto->es)
d940330ede4cec71,Mejoras para el hogar anuncia planes para chupar más.,home improvement announces plans to suck more,https://theonion.com/home-improvement-announces-plans-to-suck-more-1819563884/,The Onion,fake_news,,1996-05-07T19:00:00+00:00,,factcheck_sitemap_url_slug,2026-04-21T00:04:20.389852+00:00,,satire,,fake_news,,,False,satire-source-v1.0,train,en,0.857142,forced_source,GoogleTranslator(auto->es)
